chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
IV	8823693	8823725	2	WBGene00000691	-	0.986	False	1.0	2.0
IV	8823774	8823818	4	WBGene00000691	-	0.02	False	0.0517738791423	4.0
II	276674	276708	4	WBGene00015189	-	0.009	False	0.0260392156863	4.0
II	277020	277054	6	WBGene00015189	-	0.0	True	0.0	6.0
I	9165061	9165087	2	WBGene00001167	+	0.815	False	0.939106290672	2.0
I	9166011	9166067	2	WBGene00001167	+	0.815	False	0.939106290672	2.0
I	9166543	9166580	2	WBGene00001167	+	0.815	False	0.939106290672	2.0
I	14855948	14855995	14	WBGene00006789	-	0.0	True	0.0	14.0
I	14856010	14856052	4	WBGene00006789	-	0.104	False	0.18464171123	4.0
I	14856087	14856122	10	WBGene00006789	-	0.0	True	0.0	10.0
I	14856153	14856180	3	WBGene00006789	-	0.784	False	0.917718818863	3.0
I	14856226	14856264	2	WBGene00006789	-	1.0	False	1.0	2.0
I	14858255	14858279	2	WBGene00006789	-	1.0	False	1.0	2.0
I	14859504	14859563	8	WBGene00006789	-	0.0	True	0.0	8.0
I	14860805	14860830	2	WBGene00006789	-	1.0	False	1.0	2.0
I	14861399	14861442	5	WBGene00006789	-	0.007	False	0.0211272727273	5.0
I	8447225	8447267	2	WBGene00008652	-	0.052	False	0.109093206951	2.0
I	8574064	8574132	10	WBGene00011352	-	0.0	True	0.0	9.0
I	8574202	8574231	2	WBGene00011352	-	0.89	False	1.0	2.0
X	5022809	5022899	15	WBGene00023208	-	0.999	False	1.0	8.0
II	7377115	7377149	5	WBGene00018390	+	0.0	True	0.0	5.0
II	7377230	7377266	2	WBGene00018390	+	0.488	False	0.633493646139	2.0
V	10252701	10252727	2	WBGene00000102	+	0.293	False	0.41682271023	2.0
II	7472780	7472841	2	WBGene00000101	-	0.509	False	0.654041606193	2.0
II	7472901	7472958	6	WBGene00000101	-	0.0	True	0.0	6.0
IV	2390051	2390086	4	WBGene00021420	+	0.009	False	0.0260392156863	4.0
IV	2390198	2390223	4	WBGene00021420	+	0.009	False	0.0260392156863	4.0
I	8377706	8377731	3	WBGene00011827	-	0.084	False	0.156016783217	3.0
I	8378017	8378067	3	WBGene00011827	-	0.084	False	0.156016783217	3.0
IV	15556872	15556909	4	WBGene00014958	+	0.001	True	0.00379428571429	4.0
III	6118720	6118766	6	WBGene00002201	+	0.0	True	0.0	6.0
III	6123695	6123725	2	WBGene00002201	+	0.578	False	0.722432	2.0
I	13353125	13353179	7	WBGene00012734	+	0.0	True	0.0	7.0
II	6972725	6972763	2	WBGene00004930	-	0.267	False	0.384572668113	2.0
IV	13522008	13522040	9	WBGene00004681	-	0.0	True	0.0	9.0
IV	13522041	13522082	8	WBGene00004681	-	0.0	True	0.0	8.0
II	8889430	8889473	3	WBGene00011580	+	0.002	True	0.00712064343164	3.0
MtDNA	9597	9640	6	WBGene00014470	+	0.275	False	0.394810810811	6.0
X	12563820	12563867	7	WBGene00014474	+	0.088	False	0.162085991678	7.0
I	4059323	4059358	2	WBGene00006820	+	0.059	False	0.119804281346	2.0
IV	3103245	3103284	5	WBGene00003153	-	0.0	True	0.0	5.0
IV	3103449	3103486	2	WBGene00003153	-	0.973	False	1.0	2.0
IV	3103766	3103807	2	WBGene00003153	-	0.973	False	1.0	2.0
IV	3103811	3103841	2	WBGene00003153	-	0.973	False	1.0	2.0
IV	3111832	3111859	2	WBGene00003153	-	0.973	False	1.0	2.0
IV	3111991	3112033	3	WBGene00003153	-	0.17	False	0.27004784689	3.0
V	9555760	9555783	2	WBGene00009098	+	0.084	False	0.156016783217	2.0
V	9555838	9555874	2	WBGene00009098	+	0.084	False	0.156016783217	2.0
V	20239230	20239260	4	WBGene00004203	-	0.056	False	0.11538867339	4.0
V	20241503	20241546	4	WBGene00004203	-	0.056	False	0.11538867339	4.0
IV	11130936	11130968	2	WBGene00004204	+	0.157	False	0.255197062424	2.0
IV	11131079	11131115	3	WBGene00004204	+	0.002	True	0.00712064343164	3.0
V	5996391	5996416	3	WBGene00015677	+	0.002	True	0.00712064343164	3.0
III	11279587	11279620	3	WBGene00012934	-	0.001	True	0.00379428571429	3.0
III	11156536	11156562	2	WBGene00012937	-	0.058	False	0.118225633154	2.0
II	4305151	4305197	3	WBGene00015296	+	0.004	False	0.0130515970516	3.0
II	6853252	6853292	2	WBGene00022907	+	0.559	False	0.702319772942	2.0
V	7506420	7506468	3	WBGene00022909	+	0.527	False	0.672938461538	3.0
V	11566832	11566874	2	WBGene00004064	-	0.388	False	0.521522267206	2.0
V	11569517	11569550	3	WBGene00004064	-	0.016	False	0.0427525150905	3.0
IV	4512042	4512086	7	WBGene00022678	-	0.0	True	0.0	7.0
IV	4512305	4512348	3	WBGene00022678	-	0.346	False	0.473454920144	3.0
I	13310349	13310392	2	WBGene00014503	-	0.819	False	0.942488734835	2.0
I	27612	27636	2	WBGene00022279	-	0.546	False	0.69023131842	2.0
I	27884	27913	2	WBGene00022279	-	0.546	False	0.69023131842	2.0
III	10167964	10168042	9	WBGene00003482	+	0.0	True	0.0	7.0
III	10183268	10183303	2	WBGene00003482	+	0.551	False	0.695558935361	2.0
X	16262307	16262345	2	WBGene00003485	-	0.226	False	0.339127683616	2.0
V	12727965	12727999	2	WBGene00004442	-	0.133	False	0.22414213198	2.0
II	9056661	9056691	5	WBGene00004446	-	0.001	True	0.00379428571429	5.0
IV	8594401	8594431	2	WBGene00022010	+	0.015	False	0.0408196721311	2.0
II	11485522	11485562	3	WBGene00007142	-	0.005	False	0.0159423769508	3.0
II	7861618	7861650	2	WBGene00002994	+	0.06	False	0.121002277904	2.0
IV	13283138	13283167	2	WBGene00013465	-	0.135	False	0.22679316888	2.0
IV	12650453	12650498	2	WBGene00006916	+	0.01	False	0.0286825053996	2.0
V	10712399	10712441	5	WBGene00012117	-	0.001	True	0.00379428571429	5.0
V	10712482	10712507	2	WBGene00012117	-	0.895	False	1.0	2.0
V	10712720	10712753	2	WBGene00012117	-	0.895	False	1.0	2.0
V	10713032	10713067	2	WBGene00012117	-	0.895	False	1.0	2.0
III	6950390	6950429	4	WBGene00002845	+	0.0	True	0.0	4.0
III	6956091	6956132	2	WBGene00002845	+	0.583	False	0.726970892019	2.0
III	6958228	6958255	2	WBGene00002845	+	0.583	False	0.726970892019	2.0
V	13163651	13163681	2	WBGene00011647	+	0.013	False	0.0362308499475	2.0
I	6761595	6761625	5	WBGene00006819	-	0.0	True	0.0	5.0
I	6761652	6761685	6	WBGene00006819	-	0.0	True	0.0	6.0
I	6764680	6764722	5	WBGene00006819	-	0.0	True	0.0	5.0
I	4530617	4530673	7	WBGene00022473	-	0.0	True	0.0	7.0
III	12599933	12599984	3	WBGene00007030	-	0.001	True	0.00379428571429	3.0
IV	8864346	8864370	3	WBGene00007492	-	0.003	False	0.0101503184713	3.0
II	14635894	14635924	4	WBGene00045388	-	0.251	False	0.36549122807	4.0
II	14635957	14636028	6	WBGene00045388	-	0.251	False	0.36549122807	4.0
III	4084184	4084217	2	WBGene00002202	-	0.967	False	1.0	2.0
III	4084228	4084250	2	WBGene00002202	-	0.967	False	1.0	2.0
III	4084352	4084390	3	WBGene00002202	-	0.228	False	0.341549915398	3.0
III	4084474	4084523	5	WBGene00002202	-	0.002	True	0.00712064343164	5.0
III	4084666	4084708	3	WBGene00002202	-	0.228	False	0.341549915398	3.0
X	15269246	15269294	3	WBGene00002203	-	0.0	True	0.0	3.0
IV	5987368	5987402	2	WBGene00006780	+	0.059	False	0.119804281346	2.0
II	14652310	14652342	2	WBGene00006787	-	0.186	False	0.288898245614	2.0
III	10315013	10315050	3	WBGene00006785	-	0.004	False	0.0130515970516	3.0
III	8402108	8402148	2	WBGene00022702	-	0.234	False	0.347597315436	2.0
V	10965753	10965798	2	WBGene00008920	+	0.611	False	0.754096654275	2.0
V	10967891	10967920	2	WBGene00008920	+	0.611	False	0.754096654275	2.0
IV	3532415	3532453	2	WBGene00019778	+	0.043	False	0.0937668308703	2.0
V	9978924	9978957	2	WBGene00007784	-	0.036	False	0.0822857142857	2.0
V	9983985	9984022	2	WBGene00007786	-	0.043	False	0.0937668308703	2.0
I	2209444	2209495	5	WBGene00021009	+	0.0	True	0.0	5.0
I	2209536	2209574	2	WBGene00021009	+	0.396	False	0.530663975782	2.0
III	3841435	3841461	2	WBGene00007965	-	0.031	False	0.0738439461883	2.0
III	7767736	7767779	7	WBGene00022793	-	0.0	True	0.0	7.0
III	7767821	7767843	2	WBGene00022793	-	0.869	False	0.983410311035	2.0
I	14104401	14104428	2	WBGene00006565	+	0.026	False	0.0641188486537	2.0
IV	12285082	12285117	2	WBGene00016588	+	0.035	False	0.0804152249135	2.0
I	7524494	7524527	2	WBGene00001648	+	0.322	False	0.448	2.0
I	7526452	7526492	3	WBGene00001648	+	0.009	False	0.0260392156863	3.0
X	5074569	5074598	2	WBGene00006861	-	0.255	False	0.370503282276	2.0
II	10605998	10606030	7	WBGene00007561	-	0.0	True	0.0	7.0
IV	12276237	12276288	5	WBGene00016583	-	0.0	True	0.0	5.0
IV	12276358	12276417	4	WBGene00016583	-	0.008	False	0.0236878483835	4.0
III	4172661	4172740	22	WBGene00007624	-	0.0	True	0.0	19.0
IV	8889045	8889083	7	WBGene00003864	+	0.0	True	0.0	7.0
IV	8890794	8890829	7	WBGene00003864	+	0.0	True	0.0	7.0
V	14527077	14527104	2	WBGene00001834	+	1.0	False	1.0	2.0
V	14527163	14527199	2	WBGene00001834	+	1.0	False	1.0	2.0
V	14527213	14527276	17	WBGene00001834	+	0.0	True	0.0	17.0
I	7160818	7160851	2	WBGene00006963	+	0.054	False	0.112137607506	2.0
IV	7499511	7499606	10	WBGene00006967	+	0.013	False	0.0362308499475	8.0
II	6366582	6366611	2	WBGene00019606	+	0.795	False	0.927677051338	2.0
II	6366613	6366651	2	WBGene00019606	+	0.795	False	0.927677051338	2.0
II	6366677	6366735	4	WBGene00019606	+	0.079	False	0.149553813257	3.0
IV	11446695	11446739	3	WBGene00002192	+	0.0	True	0.0	3.0
IV	11446828	11446874	3	WBGene00002192	+	0.0	True	0.0	3.0
X	5970772	5970800	3	WBGene00002190	-	0.016	False	0.0427525150905	3.0
X	5971194	5971225	2	WBGene00002190	-	0.501	False	0.645949514563	2.0
V	4689164	4689212	8	WBGene00019354	+	0.0	True	0.0	8.0
II	6361487	6361552	17	WBGene00019608	-	0.0	True	0.0	14.0
II	6361552	6361589	10	WBGene00019608	-	0.0	True	0.0	10.0
II	6362610	6362636	2	WBGene00019608	-	1.0	False	1.0	2.0
I	748433	748464	2	WBGene00021213	-	0.031	False	0.0738439461883	2.0
I	7152741	7152771	3	WBGene00010641	-	0.01	False	0.0286825053996	3.0
I	12919197	12919226	3	WBGene00001427	+	0.002	True	0.00712064343164	3.0
I	4212532	4212561	3	WBGene00015971	+	0.039	False	0.0873389544688	3.0
I	4212584	4212620	4	WBGene00015971	+	0.001	True	0.00379428571429	4.0
II	9178668	9178696	2	WBGene00006367	-	0.024	False	0.0603065279092	2.0
X	14583432	14583468	2	WBGene00006366	+	0.809	False	0.936254466231	2.0
X	14583663	14583695	2	WBGene00006366	+	0.809	False	0.936254466231	2.0
X	14584193	14584224	3	WBGene00006366	+	0.068	False	0.133191740413	3.0
X	14584267	14584295	3	WBGene00006366	+	0.068	False	0.133191740413	3.0
III	11312512	11312541	2	WBGene00006563	-	0.308	False	0.434208067941	2.0
III	11312542	11312588	3	WBGene00006563	-	0.008	False	0.0236878483835	3.0
III	4566077	4566116	2	WBGene00003915	+	0.146	False	0.241154228856	2.0
V	14112101	14112145	3	WBGene00003916	-	0.068	False	0.133191740413	3.0
V	14112161	14112222	7	WBGene00003916	-	0.0	True	0.0	7.0
V	7051701	7051728	2	WBGene00017613	+	0.123	False	0.210223938224	2.0
I	7699649	7699687	7	WBGene00001647	+	0.0	True	0.0	7.0
I	7700869	7700902	3	WBGene00001647	+	0.179	False	0.281315976331	3.0
II	7101335	7101360	2	WBGene00017349	-	0.034	False	0.0790753064799	2.0
V	10004837	10004875	3	WBGene00010697	+	0.159	False	0.257659548505	3.0
V	10004980	10005022	6	WBGene00010697	+	0.0	True	0.0	6.0
V	10007227	10007254	2	WBGene00010697	+	0.935	False	1.0	2.0
IV	7583575	7583617	5	WBGene00017989	+	0.0	True	0.0	5.0
II	6590818	6590859	2	WBGene00016961	+	0.588	False	0.73251782364	2.0
II	6590910	6590945	3	WBGene00016961	+	0.05	False	0.105732484076	3.0
V	9164293	9164336	5	WBGene00000599	-	0.003	False	0.0101503184713	5.0
V	9164974	9165029	4	WBGene00000599	-	0.988	False	1.0	2.0
V	9165195	9165220	2	WBGene00000599	-	0.988	False	1.0	2.0
IV	8824838	8824919	6	WBGene00000594	+	0.034	False	0.0790753064799	4.0
IV	8825152	8825194	2	WBGene00000594	+	0.981	False	1.0	2.0
IV	8825982	8826014	3	WBGene00000594	+	0.326	False	0.452380355277	3.0
V	4346138	4346181	2	WBGene00017982	-	0.152	False	0.249204938272	2.0
IV	10279495	10279548	4	WBGene00006568	-	0.021	False	0.0539941916747	3.0
V	4375060	4375092	7	WBGene00017986	-	0.0	True	0.0	7.0
V	4373901	4373933	4	WBGene00017985	-	0.0	True	0.0	4.0
V	4370912	4370936	2	WBGene00017984	-	0.033	False	0.0774275618375	2.0
I	13381584	13381622	3	WBGene00198708	-	0.574	False	0.718785478548	3.0
IV	11645675	11645710	2	WBGene00014088	-	0.805	False	0.934067278287	2.0
IV	11646207	11646236	4	WBGene00014088	-	0.002	True	0.00712064343164	4.0
IV	11659266	11659308	2	WBGene00014087	+	0.031	False	0.0738439461883	2.0
I	4738511	4738545	4	WBGene00002694	-	0.0	True	0.0	4.0
I	4738676	4738712	3	WBGene00002694	-	0.016	False	0.0427525150905	3.0
I	3987939	3987986	2	WBGene00000779	+	0.861	False	0.976020486556	2.0
I	3988606	3988640	4	WBGene00000779	+	0.009	False	0.0260392156863	4.0
V	7733747	7733786	3	WBGene00020246	-	0.007	False	0.0211272727273	3.0
III	9324315	9324381	4	WBGene00000770	+	0.001	True	0.00379428571429	4.0
III	9324571	9324602	3	WBGene00000770	+	0.064	False	0.12751987997	3.0
I	10085975	10086007	2	WBGene00007054	-	0.26	False	0.376122004357	2.0
I	5788689	5788759	20	WBGene00000772	-	0.0	True	0.0	15.0
I	5788893	5788924	10	WBGene00000772	-	0.0	True	0.0	10.0
I	5789108	5789138	2	WBGene00000772	-	1.0	False	1.0	2.0
V	20267539	20267594	2	WBGene00013766	-	0.135	False	0.22679316888	2.0
I	9364292	9364322	3	WBGene00008878	-	0.018	False	0.0472878338279	3.0
I	9364357	9364388	3	WBGene00008878	-	0.018	False	0.0472878338279	3.0
I	9364480	9364509	2	WBGene00008878	-	0.512	False	0.656942995169	2.0
I	9364664	9364708	2	WBGene00008878	-	0.512	False	0.656942995169	2.0
V	6217372	6217439	10	WBGene00004373	+	0.0	True	0.0	9.0
III	1194435	1194469	2	WBGene00022492	-	0.448	False	0.591395626243	2.0
III	1194505	1194532	2	WBGene00022492	-	0.448	False	0.591395626243	2.0
III	11792816	11792858	3	WBGene00014264	+	0.451	False	0.593291728579	3.0
II	13006608	13006642	2	WBGene00003860	-	0.175	False	0.276666666667	2.0
III	10209414	10209462	9	WBGene00011867	+	0.0	True	0.0	9.0
II	10778641	10778689	2	WBGene00002297	-	0.112	False	0.195834101382	2.0
X	1993465	1993554	6	WBGene00220146	+	0.99	False	1.0	3.0
I	9492787	9492818	2	WBGene00009262	-	0.033	False	0.0774275618375	2.0
I	14566566	14566604	2	WBGene00195175	-	0.801	False	0.930645669291	2.0
I	14566718	14566748	2	WBGene00195175	-	0.801	False	0.930645669291	2.0
V	11244486	11244560	8	WBGene00011835	+	0.0	True	0.0	7.0
V	11237478	11237521	7	WBGene00011834	-	0.0	True	0.0	7.0
V	11238930	11238972	2	WBGene00011834	-	0.836	False	0.954607050731	2.0
III	6299456	6299511	16	WBGene00018564	-	0.0	True	0.0	16.0
III	6299647	6299677	3	WBGene00018564	-	0.663	False	0.80925	3.0
III	6300811	6300853	5	WBGene00018564	-	0.012	False	0.0339063829787	5.0
III	11971493	11971541	3	WBGene00013241	-	0.024	False	0.0603065279092	3.0
III	11971562	11971592	2	WBGene00013241	-	0.428	False	0.566683948156	2.0
III	3790110	3790137	2	WBGene00003476	-	0.392	False	0.525568904594	2.0
III	3790197	3790227	4	WBGene00003476	-	0.0	True	0.0	4.0
III	3790658	3790694	2	WBGene00003476	-	0.392	False	0.525568904594	2.0
IV	13199083	13199135	6	WBGene00000417	-	0.0	True	0.0	6.0
V	5587007	5587033	2	WBGene00235161	-	0.81	False	0.937003484321	2.0
V	5587353	5587416	2	WBGene00235160	+	0.86	False	0.975303159693	2.0
X	17623634	17623663	2	WBGene00019211	-	0.091	False	0.166228335626	2.0
V	14445448	14445476	3	WBGene00009082	-	0.056	False	0.11538867339	3.0
V	14445533	14445571	4	WBGene00009082	-	0.002	True	0.00712064343164	4.0
II	5920991	5921044	4	WBGene00004214	+	0.0	True	0.0	4.0
II	5921049	5921102	2	WBGene00004214	+	0.369	False	0.500032653061	2.0
I	5109947	5110009	7	WBGene00000001	+	0.0	True	0.0	6.0
III	6159017	6159048	3	WBGene00023045	+	0.245	False	0.359712548369	3.0
X	8386639	8386694	10	WBGene00023041	+	0.004	False	0.0130515970516	10.0
X	8386221	8386272	5	WBGene00023040	+	0.068	False	0.133191740413	5.0
V	9318193	9318283	12	WBGene00023049	+	0.109	False	0.191091749175	10.0
V	7984119	7984155	3	WBGene00022393	+	0.0	True	0.0	3.0
III	13515280	13515317	3	WBGene00004075	-	0.002	True	0.00712064343164	3.0
IV	13782253	13782284	3	WBGene00001635	+	0.001	True	0.00379428571429	3.0
II	7001645	7001706	11	WBGene00023260	+	0.01	False	0.0286825053996	11.0
V	8415117	8415154	8	WBGene00004078	+	0.0	True	0.0	8.0
V	11916200	11916229	2	WBGene00004855	+	0.792	False	0.925451825781	2.0
V	11916245	11916307	13	WBGene00004855	+	0.0	True	0.0	12.0
V	11916495	11916537	6	WBGene00004855	+	0.0	True	0.0	6.0
IV	11325104	11325185	4	WBGene00001922	+	0.06	False	0.121002277904	3.0
V	12320177	12320201	2	WBGene00011015	+	0.218	False	0.33010718358	2.0
V	18998131	18998176	2	WBGene00012694	+	0.162	False	0.261245901639	2.0
V	11478232	11478288	3	WBGene00014517	+	0.148	False	0.24400248293	3.0
IV	9319963	9319997	2	WBGene00009880	+	0.9	False	1.0	2.0
IV	9320097	9320123	2	WBGene00009880	+	0.9	False	1.0	2.0
IV	9322279	9322308	2	WBGene00009882	+	0.489	False	0.634171875	2.0
IV	9322430	9322461	2	WBGene00009882	+	0.489	False	0.634171875	2.0
IV	6417858	6417886	2	WBGene00022244	-	0.754	False	0.894827524576	2.0
IV	6418078	6418152	5	WBGene00022244	-	0.074	False	0.142320057929	3.0
I	10736278	10736328	5	WBGene00002191	+	0.001	True	0.00379428571429	5.0
I	10736519	10736574	6	WBGene00002191	+	0.0	True	0.0	6.0
III	4559799	4559830	2	WBGene00010908	+	0.181	False	0.283955109273	2.0
I	8289071	8289099	2	WBGene00002196	-	0.039	False	0.0873389544688	2.0
X	13856994	13857027	2	WBGene00010834	+	0.035	False	0.0804152249135	2.0
III	6202490	6202526	3	WBGene00004459	+	0.0	True	0.0	3.0
IV	6906574	6906619	9	WBGene00004458	-	0.0	True	0.0	9.0
I	12978564	12978599	2	WBGene00008132	+	0.039	False	0.0873389544688	2.0
IV	8201448	8201475	2	WBGene00004101	-	0.204	False	0.313555555556	2.0
IV	8201624	8201659	3	WBGene00004101	-	0.004	False	0.0130515970516	3.0
IV	12096493	12096535	2	WBGene00008686	+	0.031	False	0.0738439461883	2.0
IV	12087206	12087231	2	WBGene00008687	-	1.0	False	1.0	2.0
IV	12087630	12087654	2	WBGene00008687	-	1.0	False	1.0	2.0
IV	12087838	12087876	10	WBGene00008687	-	0.0	True	0.0	10.0
IV	12087887	12087915	3	WBGene00008687	-	0.796	False	0.927677051338	3.0
IV	12088092	12088115	3	WBGene00008687	-	0.796	False	0.927677051338	3.0
IV	12088366	12088408	3	WBGene00008687	-	0.796	False	0.927677051338	3.0
II	9737447	9737477	2	WBGene00003100	+	0.231	False	0.344296296296	2.0
IV	121805	121838	3	WBGene00017929	-	0.575	False	0.719698397738	3.0
IV	121857	121907	19	WBGene00017929	-	0.0	True	0.0	19.0
V	20784750	20784792	3	WBGene00001851	+	0.003	False	0.0101503184713	3.0
V	11118281	11118355	4	WBGene00010406	+	0.019	False	0.0495717092338	3.0
V	11118678	11118706	2	WBGene00010406	+	0.477	False	0.621644749755	2.0
IV	5085801	5085835	2	WBGene00015330	+	0.993	False	1.0	2.0
IV	5086471	5086498	2	WBGene00015330	+	0.993	False	1.0	2.0
IV	5086642	5086685	14	WBGene00015330	+	0.0	True	0.0	14.0
IV	5086809	5086835	2	WBGene00015330	+	0.993	False	1.0	2.0
X	5905279	5905309	2	WBGene00019160	+	0.066	False	0.130525688757	2.0
II	14801347	14801424	19	WBGene00045372	-	0.0	True	0.0	18.0
X	14477229	14477278	10	WBGene00045371	+	0.003	False	0.0101503184713	10.0
III	6444757	6444782	4	WBGene00002855	-	0.0	True	0.0	4.0
V	4754310	4754353	4	WBGene00001855	+	0.0	True	0.0	4.0
I	10373395	10373427	2	WBGene00003587	-	0.121	False	0.20814507772	2.0
IV	2678396	2678441	7	WBGene00235346	-	0.0	True	0.0	7.0
IV	2678465	2678504	3	WBGene00235346	-	0.778	False	0.913917735515	3.0
V	8050350	8050377	2	WBGene00000620	-	0.055	False	0.113858144973	2.0
III	4423283	4423315	5	WBGene00000520	+	0.0	True	0.0	5.0
IV	1192930	1192960	5	WBGene00007020	+	0.0	True	0.0	5.0
I	7614203	7614250	2	WBGene00003071	+	0.09	False	0.164741557547	2.0
I	7633802	7633844	2	WBGene00003071	+	0.09	False	0.164741557547	2.0
III	10810814	10810846	5	WBGene00002219	+	0.0	True	0.0	5.0
III	8404116	8404143	5	WBGene00022703	-	0.0	True	0.0	5.0
V	15511042	15511091	2	WBGene00007372	+	0.009	False	0.0260392156863	2.0
I	6742435	6742460	2	WBGene00006773	-	0.084	False	0.156016783217	2.0
IV	13709272	13709321	2	WBGene00045391	+	0.819	False	0.942488734835	2.0
I	12862215	12862283	7	WBGene00012481	-	0.0	True	0.0	5.0
I	4646876	4646912	5	WBGene00004415	-	0.0	True	0.0	5.0
I	4771283	4771313	7	WBGene00019767	+	0.0	True	0.0	7.0
I	8742226	8742251	2	WBGene00007975	+	0.149	False	0.245194547708	2.0
I	8755585	8755644	2	WBGene00007979	+	0.173	False	0.273830750894	2.0
IV	7506432	7506457	2	WBGene00019900	-	0.932	False	1.0	2.0
IV	7506562	7506585	2	WBGene00019900	-	0.932	False	1.0	2.0
IV	7506651	7506675	2	WBGene00019900	-	0.932	False	1.0	2.0
II	8999547	8999589	4	WBGene00006514	+	0.0	True	0.0	4.0
III	6433044	6433068	3	WBGene00006515	+	0.007	False	0.0211272727273	3.0
V	946848	946877	2	WBGene00021750	-	0.054	False	0.112137607506	2.0
I	11076014	11076068	8	WBGene00001980	-	0.0	True	0.0	8.0
I	11076277	11076319	2	WBGene00001980	-	0.465	False	0.60899408284	2.0
I	11094381	11094423	3	WBGene00001980	-	0.008	False	0.0236878483835	3.0
X	13038959	13039006	10	WBGene00014297	-	0.834	False	0.953142857143	10.0
X	13039008	13039050	9	WBGene00014297	-	0.988	False	1.0	9.0
II	13882385	13882435	6	WBGene00013095	+	0.0	True	0.0	6.0
II	13882437	13882483	2	WBGene00013095	+	0.685	False	0.831517367459	2.0
X	14856086	14856118	2	WBGene00007774	+	0.05	False	0.105732484076	2.0
IV	1052566	1052601	2	WBGene00021929	-	0.099	False	0.178146341463	2.0
IV	1019292	1019327	2	WBGene00021921	+	0.278	False	0.397613354873	2.0
IV	1019442	1019485	2	WBGene00021921	+	0.278	False	0.397613354873	2.0
II	13070720	13070761	2	WBGene00006999	+	0.218	False	0.33010718358	2.0
II	13070910	13070943	2	WBGene00006999	+	0.218	False	0.33010718358	2.0
X	6423861	6423891	2	WBGene00019617	-	0.109	False	0.191091749175	2.0
X	6426523	6426553	2	WBGene00019617	-	0.109	False	0.191091749175	2.0
III	7278713	7278774	5	WBGene00194828	+	0.992	False	1.0	5.0
IV	7779416	7779447	2	WBGene00016376	-	0.064	False	0.12751987997	2.0
III	5505790	5505831	5	WBGene00019831	+	0.154	False	0.252017252002	5.0
III	5505944	5506033	11	WBGene00019831	+	0.028	False	0.0680402561757	6.0
III	5506046	5506076	3	WBGene00019831	+	1.0	False	1.0	3.0
III	5506142	5506219	17	WBGene00019831	+	0.0	True	0.0	13.0
III	5506251	5506297	3	WBGene00019831	+	1.0	False	1.0	3.0
I	12819247	12819289	2	WBGene00001746	+	0.992	False	1.0	2.0
I	12824758	12824818	5	WBGene00001746	+	0.026	False	0.0641188486537	4.0
I	12824998	12825040	3	WBGene00001746	+	0.314	False	0.439170089521	3.0
I	12825463	12825508	5	WBGene00001746	+	0.0	True	0.0	5.0
I	12825514	12825540	2	WBGene00001746	+	0.992	False	1.0	2.0
V	10685875	10685922	2	WBGene00001747	+	0.878	False	0.989799660441	2.0
V	10685929	10685984	3	WBGene00001747	+	0.106	False	0.187191489362	3.0
V	10686147	10686174	3	WBGene00001747	+	0.106	False	0.187191489362	3.0
III	7357676	7357707	3	WBGene00017269	-	0.002	True	0.00712064343164	3.0
III	8088265	8088296	4	WBGene00001743	+	0.0	True	0.0	4.0
III	7338570	7338604	2	WBGene00001748	+	0.311	False	0.436583509514	2.0
III	7338634	7338662	2	WBGene00001748	+	0.311	False	0.436583509514	2.0
IV	11820730	11820772	2	WBGene00003920	-	0.53	False	0.674822627037	2.0
I	5105139	5105172	5	WBGene00003924	-	0.0	True	0.0	5.0
III	9513533	9513575	8	WBGene00010132	-	0.0	True	0.0	8.0
II	7056220	7056253	3	WBGene00022856	-	0.025	False	0.0622889305816	3.0
III	7945343	7945393	4	WBGene00016202	+	0.0	True	0.0	4.0
III	5903662	5903713	4	WBGene00016200	-	0.0	True	0.0	4.0
III	5879328	5879392	5	WBGene00017159	+	0.0	True	0.0	5.0
V	15136239	15136289	6	WBGene00010685	-	0.0	True	0.0	6.0
II	11167271	11167302	3	WBGene00197803	-	0.127	False	0.215810620601	3.0
I	15060295	15060616	166	WBGene00004677	+	0.209	False	0.32031390652	38.0
I	15060616	15061161	382	WBGene00004677	+	0.0	True	0.0	61.0
V	725659	725689	2	WBGene00001564	-	0.043	False	0.0937668308703	2.0
I	4137283	4137314	2	WBGene00017088	-	0.849	False	0.965301369863	2.0
I	4137701	4137741	5	WBGene00017088	-	0.0	True	0.0	5.0
X	8846753	8846796	2	WBGene00022948	+	0.839	False	0.957209621993	2.0
IV	1514582	1514621	2	WBGene00023094	+	0.75	False	0.890876565295	2.0
V	210200	210231	2	WBGene00017082	-	0.053	False	0.110492935636	2.0
II	14490274	14490306	2	WBGene00010758	+	0.814	False	0.939106290672	2.0
II	14492729	14492804	6	WBGene00010758	+	0.093	False	0.169299520219	3.0
IV	2463328	2463375	2	WBGene00000402	-	0.043	False	0.0937668308703	2.0
III	7857371	7857398	2	WBGene00000765	-	0.035	False	0.0804152249135	2.0
II	9581092	9581141	2	WBGene00001368	+	0.032	False	0.0756829919858	2.0
IV	8294217	8294289	7	WBGene00019504	+	0.0	True	0.0	5.0
X	6327290	6327329	2	WBGene00000741	+	0.04	False	0.0892773109244	2.0
III	8326775	8326819	2	WBGene00022580	-	0.26	False	0.376122004357	2.0
V	8641588	8641618	2	WBGene00017881	-	0.114	False	0.198027468934	2.0
IV	12677584	12677629	2	WBGene00011939	-	0.777	False	0.913551128818	2.0
